transaction_id,bank_reference_id,settlement_batch_id,amount,currency,received_at,processed_at,bank_status,bank_response_code,bank_response_message,settlement_date
TXN1553,BNK-201553,BATCH-373,1568.00,EUR,2026-08-18T17:03:56.418Z,2026-08-18T17:29:59.418Z,SETTLED,00,Approved,2026-08-18
TXN1554,BNK-201554,BATCH-373,2305.25,INR,2026-08-18T17:08:54.292Z,2026-08-18T17:43:35.292Z,SETTLED,00,Approved,2026-08-18
TXN1555,BNK-201555,BATCH-373,1791.25,USD,2026-08-18T12:27:57.146Z,2026-08-18T12:48:27.146Z,SETTLED,00,Approved,2026-08-18
TXN1556,BNK-201556,BATCH-373,628.25,EUR,2026-08-18T13:47:41.591Z,2026-08-20T13:47:41.591Z,SETTLED,00,Approved - delayed settlement batch,2026-08-20
TXN1557,BNK-201557,BATCH-373,825.50,INR,2026-08-18T11:53:53.701Z,2026-08-18T12:21:43.701Z,SETTLED,00,Approved,2026-08-18
TXN1558,BNK-201558,BATCH-373,978.25,USD,2026-08-18T13:30:57.090Z,2026-08-18T13:53:46.090Z,SETTLED,00,Approved,2026-08-18
TXN1559,BNK-201559,BATCH-373,482.75,EUR,2026-08-18T13:42:09.394Z,2026-08-18T14:10:54.394Z,SETTLED,00,Approved,2026-08-18
TXN1560,BNK-201560,BATCH-373,2335.50,INR,2026-08-18T09:27:44.750Z,2026-08-18T10:02:05.750Z,SETTLED,00,Approved,2026-08-18
TXN1561,BNK-201561,BATCH-374,2339.75,USD,2026-08-19T15:35:04.184Z,2026-08-19T16:03:28.184Z,SETTLED,00,Approved,2026-08-19
TXN1562,BNK-201562,BATCH-374,1092.75,EUR,2026-08-19T08:51:07.037Z,2026-08-19T09:20:46.037Z,SETTLED,00,Approved,2026-08-19
TXN1563,BNK-201563,BATCH-374,1595.75,INR,2026-08-19T10:25:39.927Z,2026-08-19T10:52:28.927Z,SETTLED,00,Approved,2026-08-19
TXN1564,BNK-201564,BATCH-374,2049.00,USD,2026-08-19T13:40:40.126Z,2026-08-19T14:04:21.126Z,SETTLED,00,Approved,2026-08-19
TXN1565,BNK-201565,BATCH-374,652.75,EUR,2026-08-19T11:03:38.980Z,,PENDING,05,Settlement in progress,
TXN1566,BNK-201566,BATCH-374,1893.75,INR,2026-08-19T12:19:59.680Z,2026-08-19T12:44:24.680Z,SETTLED,00,Approved,2026-08-19
TXN1567,BNK-201567,BATCH-374,613.75,USD,2026-08-19T14:23:36.127Z,2026-08-19T14:54:03.127Z,SETTLED,00,Approved,2026-08-19
TXN1568,BNK-201568,BATCH-374,2284.00,EUR,2026-08-19T09:31:45.732Z,2026-08-19T09:56:40.732Z,SETTLED,00,Approved,2026-08-19
TXN1569,BNK-201569,BATCH-374,304.00,INR,2026-08-19T11:04:23.089Z,2026-08-19T11:30:57.089Z,SETTLED,00,Approved,2026-08-19
TXN1570,BNK-201570,BATCH-374,74.00,USD,2026-08-19T13:52:31.103Z,2026-08-19T14:16:41.103Z,SETTLED,00,Approved,2026-08-19
TXN1571,BNK-201571,BATCH-375,2194.25,EUR,2026-08-19T14:19:44.081Z,2026-08-19T14:41:10.081Z,SETTLED,00,Approved,2026-08-19
TXN1572,BNK-201572,BATCH-375,64.00,INR,2026-08-19T13:01:13.896Z,2026-08-19T13:23:22.896Z,SETTLED,00,Approved,2026-08-19
TXN1573,BNK-201573,BATCH-375,1484.50,USD,2026-08-19T10:13:18.167Z,2026-08-19T10:43:21.167Z,SETTLED,00,Approved,2026-08-19
TXN1574,BNK-201574,BATCH-375,2254.75,EUR,2026-08-19T08:58:41.127Z,2026-08-19T09:32:35.127Z,SETTLED,00,Approved,2026-08-19
TXN1575,BNK-201575,BATCH-375,574.50,INR,2026-08-19T13:46:09.937Z,2026-08-21T13:46:09.937Z,SETTLED,00,Approved - delayed settlement batch,2026-08-21
TXN1576,BNK-201576,BATCH-375,227.00,USD,2026-08-19T14:25:18.073Z,2026-08-19T14:56:34.073Z,SETTLED,00,Approved,2026-08-19
TXN1577,BNK-201577,BATCH-375,1663.00,EUR,2026-08-19T17:47:50.840Z,2026-08-19T18:17:07.840Z,SETTLED,00,Approved,2026-08-19
TXN1578,BNK-201578,BATCH-375,650.25,INR,2026-08-19T15:27:34.811Z,2026-08-21T15:27:34.811Z,SETTLED,00,Approved - delayed settlement batch,2026-08-21
TXN1579,BNK-201579,BATCH-375,747.00,USD,2026-08-19T14:18:12.169Z,2026-08-19T14:40:08.169Z,SETTLED,00,Approved,2026-08-19
TXN1580,BNK-201580,BATCH-375,450.75,EUR,2026-08-19T08:18:40.663Z,2026-08-19T08:47:46.663Z,SETTLED,00,Approved,2026-08-19
TXN1581,BNK-201581,BATCH-376,104.75,INR,2026-08-19T12:57:34.118Z,2026-08-19T13:18:32.118Z,SETTLED,00,Approved,2026-08-19
TXN1582,BNK-201582,BATCH-376,307.00,USD,2026-08-19T15:59:19.894Z,2026-08-19T16:30:35.894Z,SETTLED,00,Approved,2026-08-19
TXN1583,BNK-201583,BATCH-376,1660.00,EUR,2026-08-19T16:14:42.811Z,,PENDING,05,Settlement in progress,
TXN1584,BNK-201584,BATCH-376,2135.00,INR,2026-08-19T18:05:42.536Z,2026-08-19T18:30:06.536Z,SETTLED,00,Approved,2026-08-19
TXN1585,BNK-201585,BATCH-376,605.00,USD,2026-08-19T12:43:20.052Z,2026-08-19T13:12:12.052Z,SETTLED,00,Approved,2026-08-19
TXN1586,BNK-201586,BATCH-376,225.75,EUR,2026-08-19T09:44:48.386Z,2026-08-19T10:10:19.386Z,SETTLED,00,Approved,2026-08-19
TXN1587,BNK-201587,BATCH-376,1595.25,INR,2026-08-19T12:43:48.939Z,2026-08-19T13:16:55.939Z,SETTLED,00,Approved,2026-08-19
TXN1588,BNK-201588,BATCH-376,515.25,USD,2026-08-19T10:16:49.779Z,2026-08-19T10:42:12.779Z,SETTLED,00,Approved,2026-08-19
TXN1590,BNK-201590,BATCH-376,2363.25,INR,2026-08-19T15:02:28.376Z,2026-08-19T15:33:03.376Z,SETTLED,00,Approved,2026-08-19
TXN1591,BNK-201591,BATCH-377,1211.25,USD,2026-08-20T18:00:44.932Z,2026-08-20T18:31:29.932Z,SETTLED,00,Approved,2026-08-20
TXN1592,BNK-201592,BATCH-377,1209.00,EUR,2026-08-20T17:52:19.170Z,2026-08-20T18:15:25.170Z,SETTLED,00,Approved,2026-08-20
TXN1593,BNK-201593,BATCH-377,557.75,INR,2026-08-20T10:18:36.928Z,2026-08-20T10:44:59.928Z,SETTLED,00,Approved,2026-08-20
TXN1594,BNK-201594,BATCH-377,2255.75,USD,2026-08-20T16:49:58.104Z,2026-08-20T17:19:19.104Z,SETTLED,00,Approved,2026-08-20
TXN1595,BNK-201595,BATCH-377,2103.25,EUR,2026-08-20T16:03:32.716Z,2026-08-20T16:24:18.716Z,SETTLED,00,Approved,2026-08-20
TXN1596,BNK-201596,BATCH-377,701.25,INR,2026-08-20T08:40:10.514Z,2026-08-22T08:40:10.514Z,SETTLED,00,Approved - delayed settlement batch,2026-08-22
TXN1597,BNK-201597,BATCH-377,1205.00,USD,2026-08-20T16:51:10.025Z,2026-08-20T17:20:15.025Z,SETTLED,00,Approved,2026-08-20
TXN1598,BNK-201598,BATCH-377,119.50,EUR,2026-08-20T14:20:10.293Z,2026-08-20T14:54:50.293Z,SETTLED,00,Approved,2026-08-20
TXN1599,BNK-201599,BATCH-377,184.50,INR,2026-08-20T10:07:40.133Z,2026-08-20T10:40:05.133Z,SETTLED,00,Approved,2026-08-20
TXN1600,BNK-201600,BATCH-377,1998.75,USD,2026-08-20T14:07:49.852Z,2026-08-20T14:33:57.852Z,SETTLED,00,Approved,2026-08-20
TXN1601,BNK-201601,BATCH-378,1363.00,EUR,2026-08-20T17:47:36.167Z,2026-08-20T18:22:07.167Z,SETTLED,00,Approved,2026-08-20
TXN1602,BNK-201602,BATCH-378,1277.75,INR,2026-08-20T09:19:09.189Z,2026-08-20T09:50:30.189Z,SETTLED,00,Approved,2026-08-20
TXN1603,BNK-201603,BATCH-378,2342.25,USD,2026-08-20T16:50:13.461Z,,PENDING,05,Settlement in progress,
TXN1604,BNK-201604,BATCH-378,1291.50,EUR,2026-08-20T15:20:00.823Z,2026-08-20T15:53:42.823Z,SETTLED,00,Approved,2026-08-20
TXN1605,BNK-201605,BATCH-378,272.25,INR,2026-08-20T08:56:28.758Z,2026-08-20T09:21:28.758Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1606,BNK-201606,BATCH-378,2031.75,USD,2026-08-20T10:56:53.382Z,2026-08-20T11:30:49.382Z,SETTLED,00,Approved,2026-08-20
TXN1607,BNK-201607,BATCH-378,1929.00,EUR,2026-08-20T13:23:54.349Z,2026-08-20T13:49:33.349Z,SETTLED,00,Approved,2026-08-20
TXN1608,BNK-201608,BATCH-378,2377.75,INR,2026-08-20T17:38:34.713Z,2026-08-20T17:59:23.713Z,SETTLED,00,Approved,2026-08-20
TXN1609,BNK-201609,BATCH-378,1575.25,USD,2026-08-20T09:41:12.427Z,2026-08-22T09:41:12.427Z,SETTLED,00,Approved - delayed settlement batch,2026-08-22
TXN1610,BNK-201610,BATCH-378,1679.75,EUR,2026-08-20T14:04:39.692Z,,PENDING,05,Settlement in progress,
TXN1611,BNK-201611,BATCH-379,428.00,INR,2026-08-20T12:29:36.059Z,2026-08-20T12:57:04.059Z,SETTLED,00,Approved,2026-08-20
TXN1612,BNK-201612,BATCH-379,909.75,USD,2026-08-20T14:20:45.969Z,2026-08-20T14:53:35.969Z,SETTLED,00,Approved,2026-08-20
TXN1613,BNK-201613,BATCH-379,1340.00,EUR,2026-08-20T17:43:41.381Z,2026-08-20T18:06:35.381Z,SETTLED,00,Approved,2026-08-20
TXN1614,BNK-201614,BATCH-379,2321.50,INR,2026-08-20T16:09:08.099Z,2026-08-20T16:40:31.099Z,SETTLED,00,Approved,2026-08-20
TXN1615,BNK-201615,BATCH-379,2053.75,USD,2026-08-20T14:23:16.925Z,2026-08-20T14:55:20.925Z,SETTLED,00,Approved,2026-08-20
TXN1616,BNK-201616,BATCH-379,1134.00,EUR,2026-08-20T13:19:52.979Z,2026-08-22T13:19:52.979Z,SETTLED,00,Approved - delayed settlement batch,2026-08-22
TXN1617,BNK-201617,BATCH-379,1760.50,INR,2026-08-20T14:22:51.192Z,2026-08-20T14:53:41.192Z,SETTLED,00,Approved,2026-08-20
TXN1618,BNK-201618,BATCH-379,558.75,USD,2026-08-20T10:17:33.376Z,2026-08-20T10:48:14.376Z,SETTLED,00,Approved,2026-08-20
TXN1619,BNK-201619,BATCH-379,1106.00,EUR,2026-08-20T17:39:57.662Z,2026-08-22T17:39:57.662Z,SETTLED,00,Approved - delayed settlement batch,2026-08-22
TXN1620,BNK-201620,BATCH-379,310.75,INR,2026-08-20T09:01:43.223Z,2026-08-20T09:29:47.223Z,SETTLED,00,Approved,2026-08-20
TXN1621,BNK-201621,BATCH-380,575.75,USD,2026-08-21T16:49:00.369Z,2026-08-21T17:16:05.369Z,SETTLED,00,Approved,2026-08-21
TXN1622,BNK-201622,BATCH-380,189.00,EUR,2026-08-21T15:59:22.934Z,2026-08-21T16:21:24.934Z,SETTLED,00,Approved,2026-08-21
TXN1623,BNK-201623,BATCH-380,2154.50,INR,2026-08-21T08:34:27.824Z,2026-08-21T09:06:08.824Z,SETTLED,00,Approved,2026-08-21
TXN1624,BNK-201624,BATCH-380,2268.25,USD,2026-08-21T09:52:04.476Z,,PENDING,05,Settlement in progress,
TXN1625,BNK-201625,BATCH-380,1583.50,EUR,2026-08-21T13:25:47.628Z,2026-08-21T13:46:10.628Z,SETTLED,00,Approved,2026-08-21
TXN1626,BNK-201626,BATCH-380,215.00,INR,2026-08-21T09:32:57.906Z,2026-08-21T10:02:08.906Z,SETTLED,00,Approved,2026-08-21
TXN1627,BNK-201627,BATCH-380,1796.75,USD,2026-08-21T08:50:37.002Z,2026-08-21T09:17:03.002Z,SETTLED,00,Approved,2026-08-21
TXN1628,BNK-201628,BATCH-380,2127.25,EUR,2026-08-21T12:52:45.121Z,2026-08-21T13:23:37.121Z,SETTLED,00,Approved,2026-08-21
TXN1629,BNK-201629,BATCH-380,1808.75,INR,2026-08-21T10:33:51.501Z,2026-08-21T11:05:05.501Z,SETTLED,00,Approved,2026-08-21
TXN1630,BNK-201630,BATCH-380,1439.50,USD,2026-08-21T08:36:24.759Z,2026-08-23T08:36:24.759Z,SETTLED,00,Approved - delayed settlement batch,2026-08-23
TXN1631,BNK-201631,BATCH-381,1432.50,EUR,2026-08-21T14:52:03.017Z,2026-08-21T15:26:32.017Z,SETTLED,00,Approved,2026-08-21
TXN1632,BNK-201632,BATCH-381,180.00,INR,2026-08-21T10:54:09.688Z,2026-08-21T11:28:10.688Z,SETTLED,00,Approved,2026-08-21
TXN1633,BNK-201633,BATCH-381,1278.75,USD,2026-08-21T11:07:30.021Z,2026-08-21T11:40:45.021Z,SETTLED,00,Approved,2026-08-21
TXN1634,BNK-201634,BATCH-381,526.00,EUR,2026-08-21T13:39:28.420Z,2026-08-21T14:00:22.420Z,SETTLED,00,Approved,2026-08-21
TXN1635,BNK-201635,BATCH-381,924.75,INR,2026-08-21T08:46:49.593Z,2026-08-21T09:17:34.593Z,SETTLED,00,Approved,2026-08-21
TXN1636,BNK-201636,BATCH-381,672.75,USD,2026-08-21T13:30:59.885Z,2026-08-21T13:52:31.885Z,SETTLED,00,Approved,2026-08-21
TXN1637,BNK-201637,BATCH-381,370.75,EUR,2026-08-21T15:45:47.467Z,2026-08-21T16:10:47.467Z,SETTLED,00,Approved,2026-08-21
TXN1638,BNK-201638,BATCH-381,407.00,INR,2026-08-21T09:00:10.684Z,2026-08-21T09:28:59.684Z,SETTLED,00,Approved,2026-08-21
TXN1639,BNK-201639,BATCH-381,1622.00,USD,2026-08-21T12:18:53.875Z,2026-08-21T12:52:39.875Z,SETTLED,00,Approved,2026-08-21
TXN1640,BNK-201640,BATCH-381,386.00,EUR,2026-08-21T09:44:19.029Z,2026-08-21T10:07:44.029Z,SETTLED,00,Approved,2026-08-21
TXN1642,BNK-201642,BATCH-382,83.50,USD,2026-08-21T11:30:44.707Z,2026-08-21T12:04:31.707Z,SETTLED,00,Approved,2026-08-21
TXN1643,BNK-201643,BATCH-382,314.50,EUR,2026-08-21T10:21:17.382Z,2026-08-21T10:43:52.382Z,SETTLED,00,Approved,2026-08-21
TXN1644,BNK-201644,BATCH-382,1095.00,INR,2026-08-21T18:02:40.391Z,2026-08-21T18:32:30.391Z,SETTLED,00,Approved,2026-08-21
TXN1645,BNK-201645,BATCH-382,626.25,USD,2026-08-21T12:35:41.785Z,2026-08-21T13:04:57.785Z,SETTLED,00,Approved,2026-08-21
TXN1646,BNK-201646,BATCH-382,1908.50,EUR,2026-08-21T14:31:57.706Z,2026-08-21T14:56:35.706Z,SETTLED,00,Approved,2026-08-21
TXN1647,BNK-201647,BATCH-382,739.00,INR,2026-08-21T10:39:32.424Z,2026-08-21T11:14:13.424Z,SETTLED,00,Approved,2026-08-21
TXN1649,BNK-201649,BATCH-382,2310.25,EUR,2026-08-21T17:00:32.338Z,2026-08-21T17:27:23.338Z,SETTLED,00,Approved,2026-08-21
TXN1650,BNK-201650,BATCH-382,803.25,INR,2026-08-21T10:44:27.800Z,2026-08-21T11:07:35.800Z,SETTLED,00,Approved,2026-08-21
TXN1651,BNK-201651,BATCH-383,445.25,USD,2026-08-22T08:50:37.989Z,2026-08-22T09:17:12.989Z,SETTLED,00,Approved,2026-08-22
TXN1652,BNK-201652,BATCH-383,1837.00,EUR,2026-08-22T08:53:32.015Z,2026-08-22T09:19:31.015Z,SETTLED,00,Approved,2026-08-22
TXN1654,BNK-201654,BATCH-383,110.25,USD,2026-08-22T15:27:57.696Z,2026-08-22T15:52:31.696Z,SETTLED,00,Approved,2026-08-22
TXN1655,BNK-201655,BATCH-383,297.00,EUR,2026-08-22T13:18:59.085Z,2026-08-22T13:48:45.085Z,SETTLED,00,Approved,2026-08-22
TXN1656,BNK-201656,BATCH-383,1033.25,INR,2026-08-22T12:22:31.856Z,2026-08-22T12:45:55.856Z,SETTLED,00,Approved,2026-08-22
TXN1657,BNK-201657,BATCH-383,520.25,USD,2026-08-22T13:54:45.150Z,2026-08-22T14:18:58.150Z,SETTLED,00,Approved,2026-08-22
TXN1658,BNK-201658,BATCH-383,1757.25,EUR,2026-08-22T13:41:51.090Z,2026-08-22T14:02:50.090Z,SETTLED,00,Approved,2026-08-22
TXN1659,BNK-201659,BATCH-383,544.25,INR,2026-08-22T17:14:14.735Z,2026-08-22T17:46:39.735Z,SETTLED,00,Approved,2026-08-22
TXN1660,BNK-201660,BATCH-383,2280.00,USD,2026-08-22T17:52:37.256Z,2026-08-22T18:24:55.256Z,SETTLED,00,Approved,2026-08-22
TXN1661,BNK-201661,BATCH-384,367.25,EUR,2026-08-22T17:06:03.048Z,2026-08-22T17:30:25.048Z,SETTLED,00,Approved,2026-08-22
TXN1662,BNK-201662,BATCH-384,204.75,INR,2026-08-22T11:12:25.540Z,2026-08-22T11:39:48.540Z,SETTLED,00,Approved,2026-08-22
TXN1663,BNK-201663,BATCH-384,2391.25,USD,2026-08-22T14:23:07.323Z,2026-08-22T14:53:12.323Z,SETTLED,00,Approved,2026-08-22
TXN1664,BNK-201664,BATCH-384,328.50,EUR,2026-08-22T08:09:42.120Z,2026-08-22T08:30:55.120Z,SETTLED,00,Approved,2026-08-22
TXN1665,BNK-201665,BATCH-384,1814.25,INR,2026-08-22T14:36:22.428Z,2026-08-22T15:10:54.428Z,SETTLED,00,Approved,2026-08-22
TXN1666,BNK-201666,BATCH-384,251.00,USD,2026-08-22T14:40:13.021Z,2026-08-22T15:09:00.021Z,SETTLED,00,Approved,2026-08-22
TXN1667,BNK-201667,BATCH-384,1038.00,EUR,2026-08-22T09:07:50.931Z,2026-08-22T09:32:50.931Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1668,BNK-201668,BATCH-384,735.75,INR,2026-08-22T15:22:55.410Z,2026-08-22T15:53:06.410Z,SETTLED,00,Approved,2026-08-22
TXN1669,BNK-201669,BATCH-384,2238.25,USD,2026-08-22T11:21:30.567Z,2026-08-22T11:46:30.567Z,SETTLED,00,Approved,2026-08-22
TXN1670,BNK-201670,BATCH-384,1812.25,EUR,2026-08-22T15:50:14.137Z,2026-08-22T16:23:52.137Z,SETTLED,00,Approved,2026-08-22
TXN1671,BNK-201671,BATCH-385,2233.25,INR,2026-08-22T12:45:20.386Z,2026-08-22T13:05:37.386Z,SETTLED,00,Approved,2026-08-22
TXN1672,BNK-201672,BATCH-385,2003.25,USD,2026-08-22T14:00:08.224Z,2026-08-22T14:33:01.224Z,SETTLED,00,Approved,2026-08-22
TXN1673,BNK-201673,BATCH-385,1723.50,EUR,2026-08-22T17:40:58.337Z,2026-08-22T18:11:08.337Z,SETTLED,00,Approved,2026-08-22
TXN1674,BNK-201674,BATCH-385,1993.25,INR,2026-08-22T09:28:48.444Z,2026-08-22T09:59:41.444Z,SETTLED,00,Approved,2026-08-22
TXN1675,BNK-201675,BATCH-385,1013.75,USD,2026-08-22T15:26:06.897Z,2026-08-22T15:49:53.897Z,SETTLED,00,Approved,2026-08-22
TXN1676,BNK-201676,BATCH-385,1783.00,EUR,2026-08-22T12:18:34.653Z,2026-08-22T12:46:11.653Z,SETTLED,00,Approved,2026-08-22
TXN1677,BNK-201677,BATCH-385,103.75,INR,2026-08-22T08:54:44.516Z,,PENDING,05,Settlement in progress,
TXN1678,BNK-201678,BATCH-385,1355.75,USD,2026-08-22T08:24:24.112Z,2026-08-22T08:44:24.112Z,SETTLED,00,Approved,2026-08-22
TXN1679,BNK-201679,BATCH-385,392.00,EUR,2026-08-22T17:28:27.460Z,2026-08-22T18:01:27.460Z,SETTLED,00,Approved,2026-08-22
TXN1680,BNK-201680,BATCH-385,1779.25,INR,2026-08-22T11:33:39.172Z,2026-08-22T12:04:21.172Z,SETTLED,00,Approved,2026-08-22
TXN1681,BNK-201681,BATCH-386,1316.00,USD,2026-08-23T08:52:35.559Z,2026-08-23T09:24:25.559Z,SETTLED,00,Approved,2026-08-23
TXN1682,BNK-201682,BATCH-386,2002.50,EUR,2026-08-23T10:05:05.305Z,2026-08-23T10:30:14.305Z,SETTLED,00,Approved,2026-08-23
TXN1683,BNK-201683,BATCH-386,2039.75,INR,2026-08-23T12:39:15.874Z,2026-08-23T13:08:39.874Z,SETTLED,00,Approved,2026-08-23
TXN1684,BNK-201684,BATCH-386,2026.50,USD,2026-08-23T13:59:53.504Z,2026-08-23T14:33:14.504Z,SETTLED,00,Approved,2026-08-23
TXN1685,BNK-201685,BATCH-386,163.75,EUR,2026-08-23T14:49:55.541Z,2026-08-23T15:15:39.541Z,SETTLED,00,Approved,2026-08-23
TXN1686,BNK-201686,BATCH-386,1849.50,INR,2026-08-23T14:26:45.728Z,2026-08-23T14:52:03.728Z,SETTLED,00,Approved,2026-08-23
TXN1687,BNK-201687,BATCH-386,486.50,USD,2026-08-23T08:26:21.224Z,2026-08-23T08:47:10.224Z,SETTLED,00,Approved,2026-08-23
TXN1689,BNK-201689,BATCH-386,1119.50,INR,2026-08-23T15:56:27.134Z,2026-08-23T16:20:25.134Z,SETTLED,00,Approved,2026-08-23
TXN1690,BNK-201690,BATCH-386,2284.75,USD,2026-08-23T13:18:19.483Z,2026-08-23T13:46:55.483Z,SETTLED,00,Approved,2026-08-23
TXN1691,BNK-201691,BATCH-387,1599.25,EUR,2026-08-23T08:15:45.354Z,2026-08-23T08:37:26.354Z,SETTLED,00,Approved,2026-08-23
TXN1692,BNK-201692,BATCH-387,2063.50,INR,2026-08-23T11:24:45.828Z,2026-08-23T11:46:42.828Z,SETTLED,00,Approved,2026-08-23
TXN1693,BNK-201693,BATCH-387,1878.75,USD,2026-08-23T12:16:39.669Z,2026-08-23T12:49:48.669Z,SETTLED,00,Approved,2026-08-23
TXN1694,BNK-201694,BATCH-387,1642.25,EUR,2026-08-23T10:20:54.534Z,2026-08-23T10:49:56.534Z,SETTLED,00,Approved,2026-08-23
TXN1695,BNK-201695,BATCH-387,1957.25,INR,2026-08-23T13:44:46.640Z,,PENDING,05,Settlement in progress,
TXN1696,BNK-201696,BATCH-387,2205.50,USD,2026-08-23T10:17:11.632Z,2026-08-23T10:52:01.632Z,SETTLED,00,Approved,2026-08-23
TXN1697,BNK-201697,BATCH-387,1036.00,EUR,2026-08-23T11:26:24.479Z,2026-08-23T11:51:24.479Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1698,BNK-201698,BATCH-387,496.00,INR,2026-08-23T10:50:14.237Z,2026-08-23T11:24:59.237Z,SETTLED,00,Approved,2026-08-23
TXN1699,BNK-201699,BATCH-387,844.25,USD,2026-08-23T17:32:53.089Z,2026-08-23T18:02:10.089Z,SETTLED,00,Approved,2026-08-23
TXN1700,BNK-201700,BATCH-387,1142.50,EUR,2026-08-23T09:30:09.123Z,2026-08-23T09:53:39.123Z,SETTLED,00,Approved,2026-08-23
TXN1701,BNK-201701,BATCH-388,1990.50,INR,2026-08-23T12:17:48.361Z,2026-08-23T12:38:58.361Z,SETTLED,00,Approved,2026-08-23
TXN1703,BNK-201703,BATCH-388,358.25,EUR,2026-08-23T17:38:38.625Z,2026-08-23T18:08:32.625Z,SETTLED,00,Approved,2026-08-23
TXN1704,BNK-201704,BATCH-388,273.00,INR,2026-08-23T11:27:11.146Z,2026-08-23T11:53:55.146Z,SETTLED,00,Approved,2026-08-23
TXN1705,BNK-201705,BATCH-388,1338.75,USD,2026-08-23T14:40:59.884Z,2026-08-23T15:11:44.884Z,SETTLED,00,Approved,2026-08-23
TXN1706,BNK-201706,BATCH-388,1752.25,EUR,2026-08-23T14:10:36.191Z,2026-08-23T14:41:18.191Z,SETTLED,00,Approved,2026-08-23
TXN1707,BNK-201707,BATCH-388,2117.00,INR,2026-08-23T13:58:07.485Z,2026-08-23T14:28:27.485Z,SETTLED,00,Approved,2026-08-23
TXN1708,BNK-201708,BATCH-388,631.00,USD,2026-08-23T08:57:22.098Z,2026-08-23T09:22:22.098Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1709,BNK-201709,BATCH-388,480.25,EUR,2026-08-23T14:48:57.353Z,2026-08-23T15:11:20.353Z,SETTLED,00,Approved,2026-08-23
TXN1710,BNK-201710,BATCH-388,2311.00,INR,2026-08-23T09:25:44.356Z,2026-08-23T09:46:55.356Z,SETTLED,00,Approved,2026-08-23
TXN1711,BNK-201711,BATCH-389,2292.00,USD,2026-08-24T14:13:07.716Z,,PENDING,05,Settlement in progress,
TXN1712,BNK-201712,BATCH-389,2318.25,EUR,2026-08-24T15:23:14.134Z,2026-08-24T15:45:04.134Z,SETTLED,00,Approved,2026-08-24
TXN1713,BNK-201713,BATCH-389,816.00,INR,2026-08-24T15:51:57.959Z,2026-08-26T15:51:57.959Z,SETTLED,00,Approved - delayed settlement batch,2026-08-26
TXN1714,BNK-201714,BATCH-389,854.00,USD,2026-08-24T15:22:35.647Z,2026-08-24T15:44:12.647Z,SETTLED,00,Approved,2026-08-24
TXN1715,BNK-201715,BATCH-389,868.50,EUR,2026-08-24T09:36:35.017Z,2026-08-24T10:10:39.017Z,SETTLED,00,Approved,2026-08-24
TXN1717,BNK-201717,BATCH-389,248.75,USD,2026-08-24T09:23:39.650Z,2026-08-24T09:46:06.650Z,SETTLED,00,Approved,2026-08-24
TXN1718,BNK-201718,BATCH-389,1729.00,EUR,2026-08-24T16:02:01.690Z,2026-08-24T16:27:01.690Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1719,BNK-201719,BATCH-389,1556.25,INR,2026-08-24T15:54:07.867Z,2026-08-24T16:25:21.867Z,SETTLED,00,Approved,2026-08-24
TXN1720,BNK-201720,BATCH-389,354.50,USD,2026-08-24T09:58:59.697Z,2026-08-24T10:23:59.697Z,REJECTED,14,Bank account frozen or invalid routing,
TXN1721,BNK-201721,BATCH-390,191.50,EUR,2026-08-24T17:38:01.712Z,2026-08-24T18:09:39.712Z,SETTLED,00,Approved,2026-08-24
TXN1722,BNK-201722,BATCH-390,1706.00,INR,2026-08-24T13:39:33.544Z,2026-08-24T14:03:01.544Z,SETTLED,00,Approved,2026-08-24
TXN1723,BNK-201723,BATCH-390,1970.25,USD,2026-08-24T16:42:54.095Z,2026-08-24T17:05:23.095Z,SETTLED,00,Approved,2026-08-24
TXN1724,BNK-201724,BATCH-390,1585.25,EUR,2026-08-24T08:27:35.487Z,2026-08-24T09:00:01.487Z,SETTLED,00,Approved,2026-08-24
TXN1725,BNK-201725,BATCH-390,1149.75,INR,2026-08-24T10:58:59.481Z,2026-08-24T11:26:03.481Z,SETTLED,00,Approved,2026-08-24
TXN1726,BNK-201726,BATCH-390,1264.75,USD,2026-08-24T15:46:51.653Z,2026-08-24T16:12:00.653Z,SETTLED,00,Approved,2026-08-24
TXN1727,BNK-201727,BATCH-390,128.25,EUR,2026-08-24T14:17:43.645Z,2026-08-24T14:48:08.645Z,SETTLED,00,Approved,2026-08-24
TXN1729,BNK-201729,BATCH-390,2204.75,USD,2026-08-24T13:15:47.283Z,2026-08-24T13:47:37.283Z,SETTLED,00,Approved,2026-08-24
TXN1730,BNK-201730,BATCH-390,1129.00,EUR,2026-08-24T12:25:31.594Z,2026-08-24T12:50:31.594Z,SETTLED,00,Approved,2026-08-24
TXN1731,BNK-201731,BATCH-391,318.25,INR,2026-08-24T09:20:57.976Z,2026-08-24T09:45:57.976Z,SETTLED,00,Approved,2026-08-24
TXN1732,BNK-201732,BATCH-391,286.75,USD,2026-08-24T13:25:49.782Z,2026-08-24T13:48:57.782Z,SETTLED,00,Approved,2026-08-24
