transaction_id,ledger_entry_id,account_id,debit_amount,credit_amount,currency,ledger_created_at,ledger_status,reconciliation_status,ledger_description
TXN1592,LED-401592,ACC-643,1209.00,0.00,EUR,2026-08-20T18:23:15.170Z,POSTED,RECONCILED,Payment settlement for order ORD-7592
TXN1593,LED-401593,ACC-644,557.75,0.00,INR,2026-08-20T10:53:21.928Z,POSTED,RECONCILED,Payment settlement for order ORD-7593
TXN1594,LED-401594,ACC-645,2255.75,0.00,USD,2026-08-20T17:24:21.104Z,POSTED,RECONCILED,Payment settlement for order ORD-7594
TXN1595,LED-401595,ACC-646,2103.25,0.00,EUR,2026-08-20T16:33:25.716Z,POSTED,RECONCILED,Payment settlement for order ORD-7595
TXN1596,LED-401596,ACC-647,701.25,0.00,INR,2026-08-22T08:50:10.514Z,POSTED,RECONCILED,Payment settlement for order ORD-7596 - delayed batch
TXN1597,LED-401597,ACC-648,1205.00,0.00,USD,2026-08-20T17:27:35.025Z,POSTED,RECONCILED,Payment settlement for order ORD-7597
TXN1598,LED-401598,ACC-649,119.50,0.00,EUR,2026-08-20T15:02:37.293Z,POSTED,RECONCILED,Payment settlement for order ORD-7598
TXN1599,LED-401599,ACC-650,184.50,0.00,INR,2026-08-20T10:46:58.133Z,POSTED,RECONCILED,Payment settlement for order ORD-7599
TXN1600,LED-401600,ACC-601,1998.75,0.00,USD,2026-08-20T14:39:50.852Z,POSTED,RECONCILED,Payment settlement for order ORD-7600
TXN1601,LED-401601,ACC-602,1363.00,0.00,EUR,2026-08-20T18:28:09.167Z,POSTED,RECONCILED,Payment settlement for order ORD-7601
TXN1602,LED-401602,ACC-603,1277.75,0.00,INR,2026-08-20T09:59:05.189Z,POSTED,RECONCILED,Payment settlement for order ORD-7602
TXN1603,LED-401603,ACC-604,2342.25,0.00,USD,2026-08-20T17:05:13.461Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1604,LED-401604,ACC-605,1291.50,0.00,EUR,2026-08-20T15:59:37.823Z,POSTED,RECONCILED,Payment settlement for order ORD-7604
TXN1605,LED-401605,ACC-606,272.25,0.00,INR,2026-08-20T09:36:28.758Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1606,LED-401606,ACC-607,2031.75,0.00,USD,2026-08-20T11:37:24.382Z,POSTED,RECONCILED,Payment settlement for order ORD-7606
TXN1607,LED-401607,ACC-608,1929.00,0.00,EUR,2026-08-20T13:59:03.349Z,POSTED,RECONCILED,Payment settlement for order ORD-7607
TXN1608,LED-401608,ACC-609,2377.75,0.00,INR,2026-08-20T18:09:12.713Z,POSTED,RECONCILED,Payment settlement for order ORD-7608
TXN1609,LED-401609,ACC-610,1575.25,0.00,USD,2026-08-22T09:51:12.427Z,POSTED,RECONCILED,Payment settlement for order ORD-7609 - delayed batch
TXN1610,LED-401610,ACC-611,1679.75,0.00,EUR,2026-08-20T14:19:39.692Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1611,LED-401611,ACC-612,428.00,0.00,INR,2026-08-20T13:06:15.059Z,POSTED,RECONCILED,Payment settlement for order ORD-7611
TXN1612,LED-401612,ACC-613,909.75,0.00,USD,2026-08-20T15:02:20.969Z,POSTED,RECONCILED,Payment settlement for order ORD-7612
TXN1613,LED-401613,ACC-614,1340.00,0.00,EUR,2026-08-20T18:16:02.381Z,POSTED,RECONCILED,Payment settlement for order ORD-7613
TXN1614,LED-401614,ACC-615,2321.50,0.00,INR,2026-08-20T16:48:04.099Z,POSTED,RECONCILED,Payment settlement for order ORD-7614
TXN1615,LED-401615,ACC-616,2053.75,0.00,USD,2026-08-20T15:04:37.925Z,POSTED,RECONCILED,Payment settlement for order ORD-7615
TXN1616,LED-401616,ACC-617,1134.00,0.00,EUR,2026-08-22T13:29:52.979Z,POSTED,RECONCILED,Payment settlement for order ORD-7616 - delayed batch
TXN1617,LED-401617,ACC-618,1760.50,0.00,INR,2026-08-20T15:02:19.192Z,POSTED,RECONCILED,Payment settlement for order ORD-7617
TXN1618,LED-401618,ACC-619,558.75,0.00,USD,2026-08-20T10:55:00.376Z,POSTED,RECONCILED,Payment settlement for order ORD-7618
TXN1619,LED-401619,ACC-620,1106.00,0.00,EUR,2026-08-22T17:49:57.662Z,POSTED,RECONCILED,Payment settlement for order ORD-7619 - delayed batch
TXN1620,LED-401620,ACC-621,310.75,0.00,INR,2026-08-20T09:34:52.223Z,POSTED,RECONCILED,Payment settlement for order ORD-7620
TXN1621,LED-401621,ACC-622,575.75,0.00,USD,2026-08-21T17:25:41.369Z,POSTED,RECONCILED,Payment settlement for order ORD-7621
TXN1622,LED-401622,ACC-623,189.00,0.00,EUR,2026-08-21T16:30:25.934Z,POSTED,RECONCILED,Payment settlement for order ORD-7622
TXN1623,LED-401623,ACC-624,2154.50,0.00,INR,2026-08-21T09:15:43.824Z,POSTED,RECONCILED,Payment settlement for order ORD-7623
TXN1624,LED-401624,ACC-625,2268.25,0.00,USD,2026-08-21T10:07:04.476Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1625,LED-401625,ACC-626,1583.50,0.00,EUR,2026-08-21T13:51:27.628Z,POSTED,RECONCILED,Payment settlement for order ORD-7625
TXN1626,LED-401626,ACC-627,215.00,0.00,INR,2026-08-21T10:09:22.906Z,POSTED,RECONCILED,Payment settlement for order ORD-7626
TXN1627,LED-401627,ACC-628,1796.75,0.00,USD,2026-08-21T09:23:38.002Z,POSTED,RECONCILED,Payment settlement for order ORD-7627
TXN1628,LED-401628,ACC-629,2127.25,0.00,EUR,2026-08-21T13:33:12.121Z,POSTED,RECONCILED,Payment settlement for order ORD-7628
TXN1629,LED-401629,ACC-630,1808.75,0.00,INR,2026-08-21T11:12:33.501Z,POSTED,RECONCILED,Payment settlement for order ORD-7629
TXN1630,LED-401630,ACC-631,1439.50,0.00,USD,2026-08-23T08:46:24.759Z,POSTED,RECONCILED,Payment settlement for order ORD-7630 - delayed batch
TXN1631,LED-401631,ACC-632,1432.50,0.00,EUR,2026-08-21T15:35:15.017Z,POSTED,RECONCILED,Payment settlement for order ORD-7631
TXN1632,LED-401632,ACC-633,180.00,0.00,INR,2026-08-21T11:36:10.688Z,POSTED,RECONCILED,Payment settlement for order ORD-7632
TXN1633,LED-401633,ACC-634,1278.75,0.00,USD,2026-08-21T11:49:10.021Z,POSTED,RECONCILED,Payment settlement for order ORD-7633
TXN1634,LED-401634,ACC-635,526.00,0.00,EUR,2026-08-21T14:06:37.420Z,POSTED,RECONCILED,Payment settlement for order ORD-7634
TXN1635,LED-401635,ACC-636,924.75,0.00,INR,2026-08-21T09:25:16.593Z,POSTED,RECONCILED,Payment settlement for order ORD-7635
TXN1636,LED-401636,ACC-637,672.75,0.00,USD,2026-08-21T14:01:35.885Z,POSTED,RECONCILED,Payment settlement for order ORD-7636
TXN1638,LED-401638,ACC-639,407.00,0.00,INR,2026-08-21T09:36:45.684Z,POSTED,RECONCILED,Payment settlement for order ORD-7638
TXN1639,LED-401639,ACC-640,1622.00,0.00,USD,2026-08-21T12:58:10.875Z,POSTED,RECONCILED,Payment settlement for order ORD-7639
TXN1640,LED-401640,ACC-641,386.00,0.00,EUR,2026-08-21T10:17:09.029Z,POSTED,RECONCILED,Payment settlement for order ORD-7640
TXN1641,LED-401641,ACC-642,2101.50,0.00,INR,2026-08-21T10:38:34.364Z,POSTED,UNRECONCILED,Payment settlement awaiting bank confirmation
TXN1642,LED-401642,ACC-643,83.50,0.00,USD,2026-08-21T12:13:32.707Z,POSTED,RECONCILED,Payment settlement for order ORD-7642
TXN1643,LED-401643,ACC-644,314.50,0.00,EUR,2026-08-21T10:53:10.382Z,POSTED,RECONCILED,Payment settlement for order ORD-7643
TXN1644,LED-401644,ACC-645,1095.00,0.00,INR,2026-08-21T18:39:29.391Z,POSTED,RECONCILED,Payment settlement for order ORD-7644
TXN1645,LED-401645,ACC-646,626.25,0.00,USD,2026-08-21T13:13:15.785Z,POSTED,RECONCILED,Payment settlement for order ORD-7645
TXN1646,LED-401646,ACC-647,1908.50,0.00,EUR,2026-08-21T15:06:07.706Z,POSTED,RECONCILED,Payment settlement for order ORD-7646
TXN1647,LED-401647,ACC-648,739.00,0.00,INR,2026-08-21T11:21:07.424Z,POSTED,RECONCILED,Payment settlement for order ORD-7647
TXN1649,LED-401649,ACC-650,2310.25,0.00,EUR,2026-08-21T17:36:32.338Z,POSTED,RECONCILED,Payment settlement for order ORD-7649
TXN1650,LED-401650,ACC-601,803.25,0.00,INR,2026-08-21T11:16:52.800Z,POSTED,RECONCILED,Payment settlement for order ORD-7650
TXN1651,LED-401651,ACC-602,445.25,0.00,USD,2026-08-22T09:25:15.989Z,POSTED,RECONCILED,Payment settlement for order ORD-7651
TXN1652,LED-401652,ACC-603,1837.00,0.00,EUR,2026-08-22T09:26:15.015Z,POSTED,RECONCILED,Payment settlement for order ORD-7652
TXN1654,LED-401654,ACC-605,110.25,0.00,USD,2026-08-22T15:59:52.696Z,POSTED,RECONCILED,Payment settlement for order ORD-7654
TXN1655,LED-401655,ACC-606,297.00,0.00,EUR,2026-08-22T13:57:24.085Z,POSTED,RECONCILED,Payment settlement for order ORD-7655
TXN1656,LED-401656,ACC-607,1033.25,0.00,INR,2026-08-22T12:53:16.856Z,POSTED,RECONCILED,Payment settlement for order ORD-7656
TXN1657,LED-401657,ACC-608,520.25,0.00,USD,2026-08-22T14:28:40.150Z,POSTED,RECONCILED,Payment settlement for order ORD-7657
TXN1658,LED-401658,ACC-609,1757.25,0.00,EUR,2026-08-22T14:09:47.090Z,POSTED,RECONCILED,Payment settlement for order ORD-7658
TXN1659,LED-401659,ACC-610,544.25,0.00,INR,2026-08-22T17:51:59.735Z,POSTED,RECONCILED,Payment settlement for order ORD-7659
TXN1660,LED-401660,ACC-611,2280.00,0.00,USD,2026-08-22T18:31:02.256Z,POSTED,RECONCILED,Payment settlement for order ORD-7660
TXN1661,LED-401661,ACC-612,367.25,0.00,EUR,2026-08-22T17:35:57.048Z,POSTED,RECONCILED,Payment settlement for order ORD-7661
TXN1662,LED-401662,ACC-613,204.75,0.00,INR,2026-08-22T11:49:40.540Z,POSTED,RECONCILED,Payment settlement for order ORD-7662
TXN1663,LED-401663,ACC-614,2391.25,0.00,USD,2026-08-22T14:58:32.323Z,POSTED,RECONCILED,Payment settlement for order ORD-7663
TXN1664,LED-401664,ACC-615,328.50,0.00,EUR,2026-08-22T08:39:07.120Z,POSTED,RECONCILED,Payment settlement for order ORD-7664
TXN1665,LED-401665,ACC-616,1814.25,0.00,INR,2026-08-22T15:20:37.428Z,POSTED,RECONCILED,Payment settlement for order ORD-7665
TXN1666,LED-401666,ACC-617,251.00,0.00,USD,2026-08-22T15:15:07.021Z,POSTED,RECONCILED,Payment settlement for order ORD-7666
TXN1667,LED-401667,ACC-618,1038.00,0.00,EUR,2026-08-22T09:47:50.931Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1668,LED-401668,ACC-619,735.75,0.00,INR,2026-08-22T15:59:07.410Z,POSTED,RECONCILED,Payment settlement for order ORD-7668
TXN1670,LED-401670,ACC-621,1812.25,0.00,EUR,2026-08-22T16:31:09.137Z,POSTED,RECONCILED,Payment settlement for order ORD-7670
TXN1671,LED-401671,ACC-622,2233.25,0.00,INR,2026-08-22T13:13:51.386Z,POSTED,RECONCILED,Payment settlement for order ORD-7671
TXN1672,LED-401672,ACC-623,2003.25,0.00,USD,2026-08-22T14:42:06.224Z,POSTED,RECONCILED,Payment settlement for order ORD-7672
TXN1673,LED-401673,ACC-624,1723.50,0.00,EUR,2026-08-22T18:17:13.337Z,POSTED,RECONCILED,Payment settlement for order ORD-7673
TXN1674,LED-401674,ACC-625,1993.25,0.00,INR,2026-08-22T10:05:10.444Z,POSTED,RECONCILED,Payment settlement for order ORD-7674
TXN1675,LED-401675,ACC-626,1013.75,0.00,USD,2026-08-22T15:58:24.897Z,POSTED,RECONCILED,Payment settlement for order ORD-7675
TXN1676,LED-401676,ACC-627,1783.00,0.00,EUR,2026-08-22T12:52:38.653Z,POSTED,RECONCILED,Payment settlement for order ORD-7676
TXN1677,LED-401677,ACC-628,103.75,0.00,INR,2026-08-22T09:09:44.516Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1678,LED-401678,ACC-629,1355.75,0.00,USD,2026-08-22T08:51:38.112Z,POSTED,RECONCILED,Payment settlement for order ORD-7678
TXN1679,LED-401679,ACC-630,392.00,0.00,EUR,2026-08-22T18:11:20.460Z,POSTED,RECONCILED,Payment settlement for order ORD-7679
TXN1680,LED-401680,ACC-631,1779.25,0.00,INR,2026-08-22T12:13:02.172Z,POSTED,RECONCILED,Payment settlement for order ORD-7680
TXN1681,LED-401681,ACC-632,1316.00,0.00,USD,2026-08-23T09:34:18.559Z,POSTED,RECONCILED,Payment settlement for order ORD-7681
TXN1682,LED-401682,ACC-633,2002.50,0.00,EUR,2026-08-23T10:39:58.305Z,POSTED,RECONCILED,Payment settlement for order ORD-7682
TXN1683,LED-401683,ACC-634,2039.75,0.00,INR,2026-08-23T13:18:07.874Z,POSTED,RECONCILED,Payment settlement for order ORD-7683
TXN1684,LED-401684,ACC-635,2026.50,0.00,USD,2026-08-23T14:38:36.504Z,POSTED,RECONCILED,Payment settlement for order ORD-7684
TXN1685,LED-401685,ACC-636,163.75,0.00,EUR,2026-08-23T15:24:18.541Z,POSTED,RECONCILED,Payment settlement for order ORD-7685
TXN1686,LED-401686,ACC-637,1849.50,0.00,INR,2026-08-23T14:57:37.728Z,POSTED,RECONCILED,Payment settlement for order ORD-7686
TXN1687,LED-401687,ACC-638,486.50,0.00,USD,2026-08-23T08:54:34.224Z,POSTED,RECONCILED,Payment settlement for order ORD-7687
TXN1689,LED-401689,ACC-640,1119.50,0.00,INR,2026-08-23T16:25:27.134Z,POSTED,RECONCILED,Payment settlement for order ORD-7689
TXN1690,LED-401690,ACC-641,2284.75,0.00,USD,2026-08-23T13:55:51.483Z,POSTED,RECONCILED,Payment settlement for order ORD-7690
TXN1691,LED-401691,ACC-642,1599.25,0.00,EUR,2026-08-23T08:42:39.354Z,POSTED,RECONCILED,Payment settlement for order ORD-7691
TXN1692,LED-401692,ACC-643,2063.50,0.00,INR,2026-08-23T11:51:52.828Z,POSTED,RECONCILED,Payment settlement for order ORD-7692
TXN1693,LED-401693,ACC-644,1878.75,0.00,USD,2026-08-23T12:54:48.669Z,POSTED,RECONCILED,Payment settlement for order ORD-7693
TXN1694,LED-401694,ACC-645,1642.25,0.00,EUR,2026-08-23T10:55:54.534Z,POSTED,RECONCILED,Payment settlement for order ORD-7694
TXN1695,LED-401695,ACC-646,1957.25,0.00,INR,2026-08-23T13:59:46.640Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1696,LED-401696,ACC-647,2205.50,0.00,USD,2026-08-23T10:57:43.632Z,POSTED,RECONCILED,Payment settlement for order ORD-7696
TXN1697,LED-401697,ACC-648,1036.00,0.00,EUR,2026-08-23T12:06:24.479Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1698,LED-401698,ACC-649,496.00,0.00,INR,2026-08-23T11:32:30.237Z,POSTED,RECONCILED,Payment settlement for order ORD-7698
TXN1699,LED-401699,ACC-650,844.25,0.00,USD,2026-08-23T18:07:17.089Z,POSTED,RECONCILED,Payment settlement for order ORD-7699
TXN1700,LED-401700,ACC-601,1142.50,0.00,EUR,2026-08-23T10:02:32.123Z,POSTED,RECONCILED,Payment settlement for order ORD-7700
TXN1701,LED-401701,ACC-602,1990.50,0.00,INR,2026-08-23T12:44:00.361Z,POSTED,RECONCILED,Payment settlement for order ORD-7701
TXN1702,LED-401702,ACC-603,1588.00,0.00,USD,2026-08-23T09:24:25.881Z,POSTED,UNRECONCILED,Payment settlement awaiting bank confirmation
TXN1703,LED-401703,ACC-604,358.25,0.00,EUR,2026-08-23T18:13:35.625Z,POSTED,RECONCILED,Payment settlement for order ORD-7703
TXN1704,LED-401704,ACC-605,273.00,0.00,INR,2026-08-23T12:01:31.146Z,POSTED,RECONCILED,Payment settlement for order ORD-7704
TXN1705,LED-401705,ACC-606,1338.75,0.00,USD,2026-08-23T15:20:31.884Z,POSTED,RECONCILED,Payment settlement for order ORD-7705
TXN1706,LED-401706,ACC-607,1752.25,0.00,EUR,2026-08-23T14:51:10.191Z,POSTED,RECONCILED,Payment settlement for order ORD-7706
TXN1707,LED-401707,ACC-608,2117.00,0.00,INR,2026-08-23T14:35:33.485Z,POSTED,RECONCILED,Payment settlement for order ORD-7707
TXN1708,LED-401708,ACC-609,631.00,0.00,USD,2026-08-23T09:37:22.098Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1709,LED-401709,ACC-610,480.25,0.00,EUR,2026-08-23T15:18:35.353Z,POSTED,RECONCILED,Payment settlement for order ORD-7709
TXN1710,LED-401710,ACC-611,2311.00,0.00,INR,2026-08-23T09:52:47.356Z,POSTED,RECONCILED,Payment settlement for order ORD-7710
TXN1711,LED-401711,ACC-612,2292.00,0.00,USD,2026-08-24T14:28:07.716Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1712,LED-401712,ACC-613,2318.25,0.00,EUR,2026-08-24T15:53:24.134Z,POSTED,RECONCILED,Payment settlement for order ORD-7712
TXN1713,LED-401713,ACC-614,816.00,0.00,INR,2026-08-26T16:01:57.959Z,POSTED,RECONCILED,Payment settlement for order ORD-7713 - delayed batch
TXN1714,LED-401714,ACC-615,854.00,0.00,USD,2026-08-24T15:53:44.647Z,POSTED,RECONCILED,Payment settlement for order ORD-7714
TXN1715,LED-401715,ACC-616,868.50,0.00,EUR,2026-08-24T10:20:26.017Z,POSTED,RECONCILED,Payment settlement for order ORD-7715
TXN1716,LED-401716,ACC-617,833.00,0.00,INR,2026-08-24T14:02:44.529Z,POSTED,UNRECONCILED,Payment settlement awaiting bank confirmation
TXN1717,LED-401717,ACC-618,248.75,0.00,USD,2026-08-24T09:52:44.650Z,POSTED,RECONCILED,Payment settlement for order ORD-7717
TXN1718,LED-401718,ACC-619,1729.00,0.00,EUR,2026-08-24T16:42:01.690Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1719,LED-401719,ACC-620,1556.25,0.00,INR,2026-08-24T16:34:40.867Z,POSTED,RECONCILED,Payment settlement for order ORD-7719
TXN1720,LED-401720,ACC-621,354.50,0.00,USD,2026-08-24T10:38:59.697Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1721,LED-401721,ACC-622,191.50,0.00,EUR,2026-08-24T18:17:53.712Z,POSTED,RECONCILED,Payment settlement for order ORD-7721
TXN1722,LED-401722,ACC-623,1706.00,0.00,INR,2026-08-24T14:12:07.544Z,POSTED,RECONCILED,Payment settlement for order ORD-7722
TXN1723,LED-401723,ACC-624,1970.25,0.00,USD,2026-08-24T17:14:00.095Z,POSTED,RECONCILED,Payment settlement for order ORD-7723
TXN1724,LED-401724,ACC-625,1585.25,0.00,EUR,2026-08-24T09:08:03.487Z,POSTED,RECONCILED,Payment settlement for order ORD-7724
TXN1725,LED-401725,ACC-626,1149.75,0.00,INR,2026-08-24T11:34:39.481Z,POSTED,RECONCILED,Payment settlement for order ORD-7725
TXN1726,LED-401726,ACC-627,1264.75,0.00,USD,2026-08-24T16:18:34.653Z,POSTED,RECONCILED,Payment settlement for order ORD-7726
TXN1727,LED-401727,ACC-628,128.25,0.00,EUR,2026-08-24T14:56:18.645Z,POSTED,RECONCILED,Payment settlement for order ORD-7727
TXN1729,LED-401729,ACC-630,2204.75,0.00,USD,2026-08-24T13:54:49.283Z,POSTED,RECONCILED,Payment settlement for order ORD-7729
TXN1732,LED-401732,ACC-633,286.75,0.00,USD,2026-08-24T13:58:08.782Z,POSTED,RECONCILED,Payment settlement for order ORD-7732
TXN1733,LED-401733,ACC-634,295.75,0.00,EUR,2026-08-24T10:09:21.639Z,POSTED,RECONCILED,Payment settlement for order ORD-7733
TXN1734,LED-401734,ACC-635,854.00,0.00,INR,2026-08-24T18:10:27.287Z,POSTED,UNRECONCILED,Payment settlement awaiting bank confirmation
TXN1735,LED-401735,ACC-636,2332.50,0.00,USD,2026-08-24T09:20:24.910Z,POSTED,RECONCILED,Payment settlement for order ORD-7735
TXN1736,LED-401736,ACC-637,2207.75,0.00,EUR,2026-08-24T09:57:40.256Z,POSTED,RECONCILED,Payment settlement for order ORD-7736
TXN1737,LED-401737,ACC-638,233.25,0.00,INR,2026-08-24T15:51:47.498Z,POSTED,RECONCILED,Payment settlement for order ORD-7737
TXN1738,LED-401738,ACC-639,1809.50,0.00,USD,2026-08-24T13:48:40.118Z,POSTED,RECONCILED,Payment settlement for order ORD-7738
TXN1739,LED-401739,ACC-640,334.75,0.00,EUR,2026-08-24T16:36:19.765Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1740,LED-401740,ACC-641,1657.75,0.00,INR,2026-08-24T13:25:02.448Z,POSTED,RECONCILED,Payment settlement for order ORD-7740
TXN1741,LED-401741,ACC-642,699.25,0.00,USD,2026-08-27T15:24:42.169Z,POSTED,RECONCILED,Payment settlement for order ORD-7741 - delayed batch
TXN1742,LED-401742,ACC-643,966.25,0.00,EUR,2026-08-25T09:54:24.513Z,POSTED,RECONCILED,Payment settlement for order ORD-7742
TXN1743,LED-401743,ACC-644,1125.50,0.00,INR,2026-08-25T10:02:57.951Z,POSTED,RECONCILED,Payment settlement for order ORD-7743
TXN1744,LED-401744,ACC-645,34.25,0.00,USD,2026-08-25T17:31:38.403Z,POSTED,RECONCILED,Payment settlement for order ORD-7744
TXN1745,LED-401745,ACC-646,693.25,0.00,EUR,2026-08-27T13:28:57.949Z,POSTED,RECONCILED,Payment settlement for order ORD-7745 - delayed batch
TXN1746,LED-401746,ACC-647,1838.00,0.00,INR,2026-08-25T17:14:21.665Z,POSTED,RECONCILED,Payment settlement for order ORD-7746
TXN1747,LED-401747,ACC-648,614.25,0.00,USD,2026-08-25T15:59:37.202Z,POSTED,RECONCILED,Payment settlement for order ORD-7747
TXN1748,LED-401748,ACC-649,1140.25,0.00,EUR,2026-08-25T16:40:34.131Z,POSTED,RECONCILED,Payment settlement for order ORD-7748
TXN1749,LED-401749,ACC-650,1615.50,0.00,INR,2026-08-25T11:13:56.327Z,POSTED,RECONCILED,Payment settlement for order ORD-7749
TXN1750,LED-401750,ACC-601,241.50,0.00,USD,2026-08-25T18:02:41.426Z,POSTED,RECONCILED,Payment settlement for order ORD-7750
TXN1751,LED-401751,ACC-602,2416.00,0.00,EUR,2026-08-27T16:15:59.505Z,POSTED,RECONCILED,Payment settlement for order ORD-7751 - delayed batch
TXN1752,LED-401752,ACC-603,1572.00,0.00,INR,2026-08-25T12:42:39.979Z,POSTED,RECONCILED,Payment settlement for order ORD-7752
TXN1753,LED-401753,ACC-604,65.25,0.00,USD,2026-08-25T09:33:24.874Z,POSTED,RECONCILED,Payment settlement for order ORD-7753
TXN1754,LED-401754,ACC-605,2107.00,0.00,EUR,2026-08-25T10:39:49.439Z,POSTED,RECONCILED,Payment settlement for order ORD-7754
TXN1755,LED-401755,ACC-606,1099.75,0.00,INR,2026-08-25T16:59:36.652Z,POSTED,RECONCILED,Payment settlement for order ORD-7755
TXN1756,LED-401756,ACC-607,42.75,0.00,USD,2026-08-25T17:31:25.471Z,POSTED,RECONCILED,Payment settlement for order ORD-7756
TXN1757,LED-401757,ACC-608,1934.25,0.00,EUR,2026-08-25T18:26:10.495Z,POSTED,RECONCILED,Payment settlement for order ORD-7757
TXN1758,LED-401758,ACC-609,176.50,0.00,INR,2026-08-25T14:32:03.833Z,PENDING,UNRECONCILED,Payment settlement pending bank completion
TXN1759,LED-401759,ACC-610,2310.75,0.00,USD,2026-08-25T17:22:44.405Z,POSTED,RECONCILED,Payment settlement for order ORD-7759
TXN1760,LED-401760,ACC-611,1669.50,0.00,EUR,2026-08-25T11:25:30.963Z,POSTED,RECONCILED,Payment settlement for order ORD-7760
TXN1761,LED-401761,ACC-612,2178.00,0.00,INR,2026-08-25T12:28:54.703Z,POSTED,RECONCILED,Payment settlement for order ORD-7761
TXN1762,LED-401762,ACC-613,2037.50,0.00,USD,2026-08-25T17:07:22.009Z,POSTED,RECONCILED,Payment settlement for order ORD-7762
TXN1763,LED-401763,ACC-614,1846.25,0.00,EUR,2026-08-25T13:21:48.042Z,POSTED,RECONCILED,Payment settlement for order ORD-7763
TXN1764,LED-401764,ACC-615,2205.50,0.00,INR,2026-08-25T10:47:16.701Z,POSTED,RECONCILED,Payment settlement for order ORD-7764
TXN1765,LED-401765,ACC-616,1314.50,0.00,USD,2026-08-25T12:53:55.248Z,POSTED,RECONCILED,Payment settlement for order ORD-7765
TXN1766,LED-401766,ACC-617,2173.25,0.00,EUR,2026-08-25T14:07:47.498Z,POSTED,RECONCILED,Payment settlement for order ORD-7766
TXN1767,LED-401767,ACC-618,582.50,0.00,INR,2026-08-25T14:06:26.464Z,POSTED,RECONCILED,Payment settlement for order ORD-7767
TXN1768,LED-401768,ACC-619,1941.00,0.00,USD,2026-08-25T08:48:54.242Z,POSTED,RECONCILED,Payment settlement for order ORD-7768
TXN1769,LED-401769,ACC-620,2050.50,0.00,EUR,2026-08-25T15:33:25.107Z,POSTED,RECONCILED,Payment settlement for order ORD-7769
TXN1770,LED-401770,ACC-621,1509.75,0.00,INR,2026-08-25T17:17:14.021Z,POSTED,RECONCILED,Payment settlement for order ORD-7770
TXN1771,LED-401771,ACC-622,918.25,0.00,USD,2026-08-26T18:43:48.313Z,POSTED,RECONCILED,Payment settlement for order ORD-7771
TXN1772,LED-401772,ACC-623,877.25,0.00,EUR,2026-08-28T11:44:49.319Z,POSTED,RECONCILED,Payment settlement for order ORD-7772 - delayed batch
TXN1773,LED-401773,ACC-624,1155.50,0.00,INR,2026-08-26T18:03:13.361Z,POSTED,RECONCILED,Payment settlement for order ORD-7773
TXN1774,LED-401774,ACC-625,431.25,0.00,USD,2026-08-26T11:36:11.439Z,POSTED,RECONCILED,Payment settlement for order ORD-7774
TXN1775,LED-401775,ACC-626,256.75,0.00,EUR,2026-08-26T08:52:49.728Z,POSTED,RECONCILED,Payment settlement for order ORD-7775
TXN1776,LED-401776,ACC-627,1232.75,0.00,INR,2026-08-26T16:17:36.226Z,POSTED,RECONCILED,Payment settlement for order ORD-7776
TXN1777,LED-401777,ACC-628,1558.75,0.00,USD,2026-08-26T13:26:31.672Z,POSTED,RECONCILED,Payment settlement for order ORD-7777
TXN1778,LED-401778,ACC-629,1833.00,0.00,EUR,2026-08-28T09:51:30.044Z,POSTED,RECONCILED,Payment settlement for order ORD-7778 - delayed batch
TXN1779,LED-401779,ACC-630,123.50,0.00,INR,2026-08-26T16:32:04.664Z,POSTED,RECONCILED,Payment settlement for order ORD-7779
TXN1780,LED-401780,ACC-631,315.75,0.00,USD,2026-08-26T10:10:43.018Z,POSTED,RECONCILED,Payment settlement for order ORD-7780
TXN1781,LED-401781,ACC-632,457.25,0.00,EUR,2026-08-26T14:15:25.959Z,POSTED,RECONCILED,Payment settlement for order ORD-7781
TXN1782,LED-401782,ACC-633,1150.25,0.00,INR,2026-08-26T11:12:22.331Z,POSTED,RECONCILED,Payment settlement for order ORD-7782
TXN1783,LED-401783,ACC-634,592.00,0.00,USD,2026-08-26T09:01:55.640Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1784,LED-401784,ACC-635,1926.00,0.00,EUR,2026-08-26T12:19:29.521Z,POSTED,UNRECONCILED,Payment attempted but bank rejected
TXN1785,LED-401785,ACC-636,37.25,0.00,INR,2026-08-26T15:09:40.315Z,POSTED,RECONCILED,Payment settlement for order ORD-7785
TXN1788,LED-401788,ACC-639,1419.00,0.00,INR,2026-08-26T08:51:41.547Z,POSTED,RECONCILED,Payment settlement for order ORD-7788
