transaction_id,gateway_payment_id,merchant_id,amount,currency,created_at,authorized_at,captured_at,gateway_status,payment_method,failure_code,failure_message
TXN1452,GP-101452,MERCH-503,397.50,INR,2026-08-15T13:31:32.733Z,2026-08-15T13:31:40.733Z,2026-08-15T13:32:19.733Z,CAPTURED,debit_card,,
TXN1453,GP-101453,MERCH-504,1190.75,USD,2026-08-15T12:06:44.479Z,2026-08-15T12:07:00.479Z,2026-08-15T12:07:36.479Z,CAPTURED,bank_transfer,,
TXN1454,GP-101454,MERCH-505,1138.75,EUR,2026-08-15T11:28:57.944Z,,,AUTHORIZATION_FAILED,debit_card,INVALID_CVV,CVV verification failed
TXN1455,GP-101455,MERCH-506,1991.75,INR,2026-08-15T15:33:15.959Z,2026-08-15T15:33:33.959Z,2026-08-15T15:34:01.959Z,CAPTURED,debit_card,,
TXN1456,GP-101456,MERCH-507,1850.25,USD,2026-08-15T14:19:50.688Z,2026-08-15T14:20:00.688Z,2026-08-15T14:20:15.688Z,CAPTURED,credit_card,,
TXN1457,GP-101457,MERCH-508,1659.75,EUR,2026-08-15T17:19:58.665Z,2026-08-15T17:20:03.665Z,2026-08-15T17:20:20.665Z,CAPTURED,apple_pay,,
TXN1458,GP-101458,MERCH-509,2018.00,INR,2026-08-15T11:54:59.884Z,2026-08-15T11:55:06.884Z,2026-08-15T11:55:17.884Z,CAPTURED,debit_card,,
TXN1459,GP-101459,MERCH-510,1127.00,USD,2026-08-15T15:12:48.470Z,2026-08-15T15:12:53.470Z,2026-08-15T15:13:27.470Z,CAPTURED,credit_card,,
TXN1460,GP-101460,MERCH-511,1986.00,EUR,2026-08-15T12:21:58.524Z,2026-08-15T12:22:16.524Z,2026-08-15T12:22:50.524Z,CAPTURED,debit_card,,
TXN1461,GP-101461,MERCH-512,395.00,INR,2026-08-15T17:45:31.299Z,2026-08-15T17:45:36.299Z,2026-08-15T17:45:55.299Z,CAPTURED,debit_card,,
TXN1462,GP-101462,MERCH-513,1754.75,USD,2026-08-15T15:43:30.590Z,2026-08-15T15:43:43.590Z,2026-08-15T15:44:08.590Z,CAPTURED,debit_card,,
TXN1463,GP-101463,MERCH-514,1863.00,EUR,2026-08-15T10:21:09.922Z,2026-08-15T10:21:27.922Z,2026-08-15T10:21:58.922Z,CAPTURED,bank_transfer,,
TXN1464,GP-101464,MERCH-515,1322.25,INR,2026-08-15T08:49:51.332Z,2026-08-15T08:49:58.332Z,2026-08-15T08:50:11.332Z,CAPTURED,debit_card,,
TXN1465,GP-101465,MERCH-516,731.00,USD,2026-08-15T13:09:51.917Z,2026-08-15T13:10:06.917Z,2026-08-15T13:10:16.917Z,CAPTURED,apple_pay,,
TXN1466,GP-101466,MERCH-517,1643.50,EUR,2026-08-15T15:56:07.321Z,2026-08-15T15:56:24.321Z,2026-08-15T15:56:47.321Z,CAPTURED,bank_transfer,,
TXN1467,GP-101467,MERCH-518,968.25,INR,2026-08-15T09:58:15.389Z,2026-08-15T09:58:20.389Z,2026-08-15T09:58:34.389Z,CAPTURED,google_pay,,
TXN1468,GP-101468,MERCH-519,244.00,USD,2026-08-15T16:55:22.933Z,2026-08-15T16:55:34.933Z,2026-08-15T16:55:53.933Z,CAPTURED,google_pay,,
TXN1469,GP-101469,MERCH-520,1067.00,EUR,2026-08-15T14:52:26.838Z,2026-08-15T14:52:44.838Z,2026-08-15T14:53:11.838Z,CAPTURED,apple_pay,,
TXN1470,GP-101470,MERCH-521,267.50,INR,2026-08-15T13:50:50.157Z,2026-08-15T13:50:55.157Z,2026-08-15T13:51:17.157Z,CAPTURED,apple_pay,,
TXN1471,GP-101471,MERCH-522,1226.00,USD,2026-08-16T10:17:52.001Z,2026-08-16T10:18:03.001Z,2026-08-16T10:18:26.001Z,CAPTURED,bank_transfer,,
TXN1472,GP-101472,MERCH-523,935.00,EUR,2026-08-16T17:27:33.498Z,2026-08-16T17:27:46.498Z,2026-08-16T17:28:10.498Z,CAPTURED,bank_transfer,,
TXN1473,GP-101473,MERCH-524,1647.50,INR,2026-08-16T13:48:41.965Z,2026-08-16T13:48:55.965Z,2026-08-16T13:49:29.965Z,CAPTURED,debit_card,,
TXN1474,GP-101474,MERCH-525,72.25,USD,2026-08-16T10:02:25.786Z,2026-08-16T10:02:44.786Z,2026-08-16T10:02:57.786Z,CAPTURED,apple_pay,,
TXN1475,GP-101475,MERCH-526,2048.75,EUR,2026-08-16T11:57:23.056Z,2026-08-16T11:57:28.056Z,2026-08-16T11:57:50.056Z,CAPTURED,debit_card,,
TXN1476,GP-101476,MERCH-527,974.25,INR,2026-08-16T10:03:35.168Z,2026-08-16T10:03:41.168Z,2026-08-16T10:04:19.168Z,CAPTURED,bank_transfer,,
TXN1477,GP-101477,MERCH-528,2249.00,USD,2026-08-16T09:39:15.737Z,2026-08-16T09:39:25.737Z,2026-08-16T09:40:03.737Z,CAPTURED,debit_card,,
TXN1478,GP-101478,MERCH-529,405.50,EUR,2026-08-16T08:48:52.461Z,2026-08-16T08:49:07.461Z,2026-08-16T08:49:40.461Z,CAPTURED,bank_transfer,,
TXN1479,GP-101479,MERCH-530,1598.25,INR,2026-08-16T08:02:14.982Z,2026-08-16T08:02:29.982Z,2026-08-16T08:02:56.982Z,CAPTURED,debit_card,,
TXN1480,GP-101480,MERCH-531,340.25,USD,2026-08-16T09:18:06.335Z,2026-08-16T09:18:25.335Z,2026-08-16T09:19:01.335Z,CAPTURED,apple_pay,,
TXN1481,GP-101481,MERCH-532,1607.75,EUR,2026-08-16T12:01:47.713Z,2026-08-16T12:02:05.713Z,2026-08-16T12:02:41.713Z,CAPTURED,credit_card,,
TXN1482,GP-101482,MERCH-533,266.75,INR,2026-08-16T08:53:50.020Z,2026-08-16T08:54:07.020Z,2026-08-16T08:54:46.020Z,CAPTURED,bank_transfer,,
TXN1483,GP-101483,MERCH-534,77.50,USD,2026-08-16T15:19:32.679Z,2026-08-16T15:19:37.679Z,2026-08-16T15:20:15.679Z,CAPTURED,debit_card,,
TXN1484,GP-101484,MERCH-535,1653.75,EUR,2026-08-16T17:21:08.972Z,2026-08-16T17:21:27.972Z,2026-08-16T17:21:39.972Z,CAPTURED,google_pay,,
TXN1485,GP-101485,MERCH-536,179.00,INR,2026-08-16T09:00:46.427Z,2026-08-16T09:01:03.427Z,2026-08-16T09:01:26.427Z,CAPTURED,google_pay,,
TXN1486,GP-101486,MERCH-537,1054.50,USD,2026-08-16T17:10:14.598Z,2026-08-16T17:10:33.598Z,2026-08-16T17:10:51.598Z,CAPTURED,bank_transfer,,
TXN1487,GP-101487,MERCH-538,80.50,EUR,2026-08-16T12:40:55.321Z,2026-08-16T12:41:08.321Z,2026-08-16T12:41:43.321Z,CAPTURED,debit_card,,
TXN1488,GP-101488,MERCH-539,256.25,INR,2026-08-16T09:34:43.985Z,2026-08-16T09:35:01.985Z,2026-08-16T09:35:23.985Z,CAPTURED,credit_card,,
TXN1489,GP-101489,MERCH-540,2181.75,USD,2026-08-16T14:22:19.684Z,2026-08-16T14:22:26.684Z,2026-08-16T14:22:41.684Z,CAPTURED,bank_transfer,,
TXN1490,GP-101490,MERCH-541,1657.75,EUR,2026-08-16T09:51:35.998Z,2026-08-16T09:51:50.998Z,2026-08-16T09:52:13.998Z,CAPTURED,apple_pay,,
TXN1491,GP-101491,MERCH-542,1683.25,INR,2026-08-16T11:12:02.267Z,2026-08-16T11:12:18.267Z,2026-08-16T11:12:40.267Z,CAPTURED,apple_pay,,
TXN1492,GP-101492,MERCH-543,458.25,USD,2026-08-16T13:04:55.497Z,2026-08-16T13:05:07.497Z,2026-08-16T13:05:28.497Z,CAPTURED,credit_card,,
TXN1493,GP-101493,MERCH-544,984.50,EUR,2026-08-16T11:47:02.783Z,2026-08-16T11:47:10.783Z,2026-08-16T11:47:37.783Z,CAPTURED,google_pay,,
TXN1494,GP-101494,MERCH-545,1460.75,INR,2026-08-16T14:08:18.554Z,2026-08-16T14:08:25.554Z,2026-08-16T14:08:42.554Z,CAPTURED,bank_transfer,,
TXN1495,GP-101495,MERCH-546,85.50,USD,2026-08-16T16:21:35.639Z,2026-08-16T16:21:49.639Z,2026-08-16T16:22:19.639Z,CAPTURED,google_pay,,
TXN1496,GP-101496,MERCH-547,2261.00,EUR,2026-08-16T09:12:28.716Z,,,AUTHORIZATION_FAILED,apple_pay,SUSPECTED_FRAUD,High risk score detected by fraud rules
TXN1497,GP-101497,MERCH-548,1617.75,INR,2026-08-16T16:43:55.580Z,2026-08-16T16:44:09.580Z,2026-08-16T16:44:34.580Z,CAPTURED,google_pay,,
TXN1498,GP-101498,MERCH-549,1837.75,USD,2026-08-16T16:14:50.753Z,2026-08-16T16:14:59.753Z,2026-08-16T16:15:28.753Z,CAPTURED,debit_card,,
TXN1499,GP-101499,MERCH-550,1407.75,EUR,2026-08-16T15:46:25.253Z,2026-08-16T15:46:44.253Z,2026-08-16T15:47:23.253Z,CAPTURED,credit_card,,
TXN1500,GP-101500,MERCH-501,928.75,INR,2026-08-16T16:25:01.660Z,2026-08-16T16:25:18.660Z,2026-08-16T16:25:52.660Z,CAPTURED,apple_pay,,
TXN1501,GP-101501,MERCH-502,998.50,USD,2026-08-17T08:22:37.871Z,2026-08-17T08:22:45.871Z,2026-08-17T08:23:06.871Z,CAPTURED,debit_card,,
TXN1502,GP-101502,MERCH-503,2218.75,EUR,2026-08-17T12:53:20.795Z,2026-08-17T12:53:29.795Z,2026-08-17T12:54:06.795Z,CAPTURED,credit_card,,
TXN1503,GP-101503,MERCH-504,388.25,INR,2026-08-17T17:00:39.076Z,2026-08-17T17:00:50.076Z,2026-08-17T17:01:20.076Z,CAPTURED,debit_card,,
TXN1504,GP-101504,MERCH-505,908.75,USD,2026-08-17T08:14:47.264Z,2026-08-17T08:15:02.264Z,2026-08-17T08:15:40.264Z,CAPTURED,debit_card,,
TXN1505,GP-101505,MERCH-506,1978.75,EUR,2026-08-17T08:50:40.255Z,2026-08-17T08:50:52.255Z,2026-08-17T08:51:29.255Z,CAPTURED,debit_card,,
TXN1506,GP-101506,MERCH-507,64.75,INR,2026-08-17T11:33:40.964Z,2026-08-17T11:33:47.964Z,2026-08-17T11:33:59.964Z,CAPTURED,bank_transfer,,
TXN1507,GP-101507,MERCH-508,1250.00,USD,2026-08-17T08:15:48.387Z,2026-08-17T08:16:04.387Z,2026-08-17T08:16:42.387Z,CAPTURED,bank_transfer,,
TXN1508,GP-101508,MERCH-509,587.50,EUR,2026-08-17T09:28:37.693Z,2026-08-17T09:28:54.693Z,2026-08-17T09:29:20.693Z,CAPTURED,debit_card,,
TXN1509,GP-101509,MERCH-510,1074.00,INR,2026-08-17T11:43:17.065Z,2026-08-17T11:43:31.065Z,2026-08-17T11:43:44.065Z,CAPTURED,bank_transfer,,
TXN1510,GP-101510,MERCH-511,911.50,USD,2026-08-17T09:59:43.716Z,2026-08-17T09:59:53.716Z,2026-08-17T10:00:30.716Z,CAPTURED,credit_card,,
TXN1511,GP-101511,MERCH-512,697.00,EUR,2026-08-17T09:58:33.288Z,2026-08-17T09:58:43.288Z,2026-08-17T09:58:58.288Z,CAPTURED,bank_transfer,,
TXN1512,GP-101512,MERCH-513,1034.00,INR,2026-08-17T09:37:16.225Z,2026-08-17T09:37:34.225Z,2026-08-17T09:37:49.225Z,CAPTURED,google_pay,,
TXN1513,GP-101513,MERCH-514,121.75,USD,2026-08-17T10:50:36.212Z,2026-08-17T10:50:42.212Z,2026-08-17T10:50:57.212Z,CAPTURED,bank_transfer,,
TXN1514,GP-101514,MERCH-515,958.75,EUR,2026-08-17T14:40:03.297Z,2026-08-17T14:40:12.297Z,2026-08-17T14:40:33.297Z,CAPTURED,bank_transfer,,
TXN1515,GP-101515,MERCH-516,1744.75,INR,2026-08-17T14:52:44.412Z,,,AUTHORIZATION_FAILED,debit_card,SUSPECTED_FRAUD,High risk score detected by fraud rules
TXN1516,GP-101516,MERCH-517,1235.75,USD,2026-08-17T08:37:51.260Z,2026-08-17T08:38:08.260Z,2026-08-17T08:38:38.260Z,CAPTURED,bank_transfer,,
TXN1517,GP-101517,MERCH-518,2200.75,EUR,2026-08-17T14:45:50.561Z,2026-08-17T14:46:04.561Z,2026-08-17T14:46:34.561Z,CAPTURED,debit_card,,
TXN1518,GP-101518,MERCH-519,1314.25,INR,2026-08-17T12:36:35.500Z,2026-08-17T12:36:54.500Z,2026-08-17T12:37:16.500Z,CAPTURED,google_pay,,
TXN1519,GP-101519,MERCH-520,1579.50,USD,2026-08-17T12:17:47.315Z,2026-08-17T12:18:06.315Z,2026-08-17T12:18:19.315Z,CAPTURED,apple_pay,,
TXN1520,GP-101520,MERCH-521,1194.75,EUR,2026-08-17T12:26:04.677Z,2026-08-17T12:26:23.677Z,2026-08-17T12:26:33.677Z,CAPTURED,google_pay,,
TXN1521,GP-101521,MERCH-522,758.00,INR,2026-08-17T12:26:30.143Z,2026-08-17T12:26:38.143Z,2026-08-17T12:27:01.143Z,CAPTURED,credit_card,,
TXN1522,GP-101522,MERCH-523,873.00,USD,2026-08-17T14:58:47.666Z,2026-08-17T14:59:06.666Z,2026-08-17T14:59:33.666Z,CAPTURED,credit_card,,
TXN1523,GP-101523,MERCH-524,2137.50,EUR,2026-08-17T11:48:34.819Z,2026-08-17T11:48:45.819Z,2026-08-17T11:49:15.819Z,CAPTURED,debit_card,,
TXN1524,GP-101524,MERCH-525,352.25,INR,2026-08-17T13:19:13.587Z,2026-08-17T13:19:30.587Z,2026-08-17T13:19:40.587Z,CAPTURED,credit_card,,
TXN1525,GP-101525,MERCH-526,1200.75,USD,2026-08-17T17:26:26.077Z,2026-08-17T17:26:39.077Z,2026-08-17T17:27:00.077Z,CAPTURED,debit_card,,
TXN1526,GP-101526,MERCH-527,1531.25,EUR,2026-08-17T15:35:33.459Z,,,AUTHORIZATION_FAILED,google_pay,SUSPECTED_FRAUD,High risk score detected by fraud rules
TXN1527,GP-101527,MERCH-528,1794.75,INR,2026-08-17T08:53:40.792Z,2026-08-17T08:53:50.792Z,2026-08-17T08:54:13.792Z,CAPTURED,apple_pay,,
TXN1528,GP-101528,MERCH-529,1236.50,USD,2026-08-17T11:47:49.737Z,2026-08-17T11:47:59.737Z,2026-08-17T11:48:09.737Z,CAPTURED,google_pay,,
TXN1529,GP-101529,MERCH-530,29.25,EUR,2026-08-17T14:04:07.759Z,2026-08-17T14:04:17.759Z,2026-08-17T14:04:51.759Z,CAPTURED,apple_pay,,
TXN1530,GP-101530,MERCH-531,1171.25,INR,2026-08-17T14:45:11.861Z,2026-08-17T14:45:25.861Z,2026-08-17T14:45:38.861Z,CAPTURED,credit_card,,
TXN1531,GP-101531,MERCH-532,838.00,USD,2026-08-18T10:03:52.023Z,2026-08-18T10:04:10.023Z,2026-08-18T10:04:33.023Z,CAPTURED,google_pay,,
TXN1532,GP-101532,MERCH-533,1897.00,EUR,2026-08-18T08:14:08.790Z,2026-08-18T08:14:25.790Z,2026-08-18T08:14:51.790Z,CAPTURED,debit_card,,
TXN1533,GP-101533,MERCH-534,506.25,INR,2026-08-18T15:59:50.959Z,2026-08-18T15:59:55.959Z,2026-08-18T16:00:08.959Z,CAPTURED,bank_transfer,,
TXN1534,GP-101534,MERCH-535,2065.00,USD,2026-08-18T17:41:36.177Z,2026-08-18T17:41:51.177Z,2026-08-18T17:42:13.177Z,CAPTURED,bank_transfer,,
TXN1535,GP-101535,MERCH-536,2374.25,EUR,2026-08-18T14:53:17.968Z,2026-08-18T14:53:23.968Z,2026-08-18T14:53:53.968Z,CAPTURED,google_pay,,
TXN1536,GP-101536,MERCH-537,2033.75,INR,2026-08-18T14:30:00.638Z,2026-08-18T14:30:11.638Z,2026-08-18T14:30:26.638Z,CAPTURED,bank_transfer,,
TXN1537,GP-101537,MERCH-538,1642.50,USD,2026-08-18T13:40:10.934Z,,,AUTHORIZATION_FAILED,credit_card,INSUFFICIENT_FUNDS,Insufficient funds in customer account
TXN1538,GP-101538,MERCH-539,2113.50,EUR,2026-08-18T09:40:41.236Z,2026-08-18T09:40:50.236Z,2026-08-18T09:41:08.236Z,CAPTURED,credit_card,,
TXN1539,GP-101539,MERCH-540,1367.25,INR,2026-08-18T10:25:53.573Z,2026-08-18T10:25:59.573Z,2026-08-18T10:26:28.573Z,CAPTURED,google_pay,,
TXN1540,GP-101540,MERCH-541,1170.25,USD,2026-08-18T17:49:48.211Z,2026-08-18T17:49:58.211Z,2026-08-18T17:50:31.211Z,CAPTURED,apple_pay,,
TXN1541,GP-101541,MERCH-542,2123.25,EUR,2026-08-18T16:03:48.024Z,2026-08-18T16:03:57.024Z,2026-08-18T16:04:33.024Z,CAPTURED,apple_pay,,
TXN1542,GP-101542,MERCH-543,27.25,INR,2026-08-18T17:20:44.500Z,2026-08-18T17:20:53.500Z,2026-08-18T17:21:08.500Z,CAPTURED,credit_card,,
TXN1543,GP-101543,MERCH-544,280.25,USD,2026-08-18T13:51:51.515Z,2026-08-18T13:52:03.515Z,2026-08-18T13:52:13.515Z,CAPTURED,bank_transfer,,
TXN1544,GP-101544,MERCH-545,1084.00,EUR,2026-08-18T11:54:46.575Z,2026-08-18T11:54:53.575Z,2026-08-18T11:55:19.575Z,CAPTURED,apple_pay,,
TXN1545,GP-101545,MERCH-546,1392.00,INR,2026-08-18T13:38:27.821Z,2026-08-18T13:38:38.821Z,2026-08-18T13:39:00.821Z,CAPTURED,google_pay,,
TXN1546,GP-101546,MERCH-547,2312.75,USD,2026-08-18T15:25:36.217Z,2026-08-18T15:25:54.217Z,2026-08-18T15:26:28.217Z,CAPTURED,credit_card,,
TXN1547,GP-101547,MERCH-548,2097.75,EUR,2026-08-18T14:19:49.852Z,2026-08-18T14:20:05.852Z,2026-08-18T14:20:36.852Z,CAPTURED,bank_transfer,,
TXN1548,GP-101548,MERCH-549,1334.00,INR,2026-08-18T16:39:42.026Z,2026-08-18T16:39:51.026Z,2026-08-18T16:40:08.026Z,CAPTURED,google_pay,,
TXN1549,GP-101549,MERCH-550,521.25,USD,2026-08-18T08:55:00.680Z,2026-08-18T08:55:06.680Z,2026-08-18T08:55:24.680Z,CAPTURED,credit_card,,
TXN1550,GP-101550,MERCH-501,258.25,EUR,2026-08-18T16:58:16.591Z,2026-08-18T16:58:25.591Z,2026-08-18T16:58:35.591Z,CAPTURED,credit_card,,
TXN1551,GP-101551,MERCH-502,1144.75,INR,2026-08-18T12:35:34.039Z,2026-08-18T12:35:42.039Z,2026-08-18T12:36:15.039Z,CAPTURED,bank_transfer,,
TXN1552,GP-101552,MERCH-503,1381.25,USD,2026-08-18T13:00:38.954Z,2026-08-18T13:00:46.954Z,2026-08-18T13:01:17.954Z,CAPTURED,debit_card,,
TXN1553,GP-101553,MERCH-504,1568.00,EUR,2026-08-18T16:58:16.418Z,2026-08-18T16:58:26.418Z,2026-08-18T16:58:41.418Z,CAPTURED,apple_pay,,
TXN1554,GP-101554,MERCH-505,2305.25,INR,2026-08-18T17:02:09.292Z,2026-08-18T17:02:14.292Z,2026-08-18T17:02:34.292Z,CAPTURED,debit_card,,
TXN1555,GP-101555,MERCH-506,1791.25,USD,2026-08-18T12:18:49.146Z,2026-08-18T12:18:59.146Z,2026-08-18T12:19:23.146Z,CAPTURED,google_pay,,
TXN1556,GP-101556,MERCH-507,628.25,EUR,2026-08-18T13:36:49.591Z,2026-08-18T13:37:05.591Z,2026-08-18T13:37:41.591Z,CAPTURED,credit_card,,
TXN1557,GP-101557,MERCH-508,825.50,INR,2026-08-18T11:44:22.701Z,2026-08-18T11:44:36.701Z,2026-08-18T11:45:10.701Z,CAPTURED,debit_card,,
TXN1558,GP-101558,MERCH-509,978.25,USD,2026-08-18T13:23:01.090Z,2026-08-18T13:23:10.090Z,2026-08-18T13:23:37.090Z,CAPTURED,credit_card,,
TXN1559,GP-101559,MERCH-510,482.75,EUR,2026-08-18T13:33:03.394Z,2026-08-18T13:33:21.394Z,2026-08-18T13:33:48.394Z,CAPTURED,credit_card,,
TXN1560,GP-101560,MERCH-511,2335.50,INR,2026-08-18T09:19:16.750Z,2026-08-18T09:19:32.750Z,2026-08-18T09:19:43.750Z,CAPTURED,credit_card,,
TXN1561,GP-101561,MERCH-512,2339.75,USD,2026-08-19T15:27:07.184Z,2026-08-19T15:27:13.184Z,2026-08-19T15:27:30.184Z,CAPTURED,google_pay,,
TXN1562,GP-101562,MERCH-513,1092.75,EUR,2026-08-19T08:42:21.037Z,2026-08-19T08:42:29.037Z,2026-08-19T08:42:51.037Z,CAPTURED,credit_card,,
TXN1563,GP-101563,MERCH-514,1595.75,INR,2026-08-19T10:18:35.927Z,2026-08-19T10:18:43.927Z,2026-08-19T10:19:17.927Z,CAPTURED,apple_pay,,
TXN1564,GP-101564,MERCH-515,2049.00,USD,2026-08-19T13:31:50.126Z,2026-08-19T13:32:02.126Z,2026-08-19T13:32:33.126Z,CAPTURED,google_pay,,
TXN1565,GP-101565,MERCH-516,652.75,EUR,2026-08-19T10:48:09.980Z,2026-08-19T10:48:18.980Z,2026-08-19T10:48:38.980Z,CAPTURED,credit_card,,
TXN1566,GP-101566,MERCH-517,1893.75,INR,2026-08-19T12:13:36.680Z,2026-08-19T12:13:55.680Z,2026-08-19T12:14:12.680Z,CAPTURED,debit_card,,
TXN1567,GP-101567,MERCH-518,613.75,USD,2026-08-19T14:13:57.127Z,2026-08-19T14:14:09.127Z,2026-08-19T14:14:41.127Z,CAPTURED,bank_transfer,,
TXN1568,GP-101568,MERCH-519,2284.00,EUR,2026-08-19T09:23:56.732Z,2026-08-19T09:24:09.732Z,2026-08-19T09:24:48.732Z,CAPTURED,apple_pay,,
TXN1569,GP-101569,MERCH-520,304.00,INR,2026-08-19T10:57:51.089Z,2026-08-19T10:58:00.089Z,2026-08-19T10:58:16.089Z,CAPTURED,credit_card,,
TXN1570,GP-101570,MERCH-521,74.00,USD,2026-08-19T13:44:16.103Z,2026-08-19T13:44:21.103Z,2026-08-19T13:44:50.103Z,CAPTURED,credit_card,,
TXN1571,GP-101571,MERCH-522,2194.25,EUR,2026-08-19T14:11:19.081Z,2026-08-19T14:11:24.081Z,2026-08-19T14:11:50.081Z,CAPTURED,apple_pay,,
TXN1572,GP-101572,MERCH-523,64.00,INR,2026-08-19T12:52:45.896Z,2026-08-19T12:52:57.896Z,2026-08-19T12:53:12.896Z,CAPTURED,bank_transfer,,
TXN1573,GP-101573,MERCH-524,1484.50,USD,2026-08-19T10:03:14.167Z,2026-08-19T10:03:28.167Z,2026-08-19T10:04:02.167Z,CAPTURED,debit_card,,
TXN1574,GP-101574,MERCH-525,2254.75,EUR,2026-08-19T08:49:58.127Z,2026-08-19T08:50:15.127Z,2026-08-19T08:50:45.127Z,CAPTURED,apple_pay,,
TXN1575,GP-101575,MERCH-526,574.50,INR,2026-08-19T13:35:51.937Z,2026-08-19T13:35:59.937Z,2026-08-19T13:36:09.937Z,CAPTURED,apple_pay,,
TXN1576,GP-101576,MERCH-527,227.00,USD,2026-08-19T14:16:12.073Z,2026-08-19T14:16:17.073Z,2026-08-19T14:16:31.073Z,CAPTURED,apple_pay,,
TXN1577,GP-101577,MERCH-528,1663.00,EUR,2026-08-19T17:38:21.840Z,2026-08-19T17:38:33.840Z,2026-08-19T17:39:01.840Z,CAPTURED,credit_card,,
TXN1578,GP-101578,MERCH-529,650.25,INR,2026-08-19T15:17:00.811Z,2026-08-19T15:17:07.811Z,2026-08-19T15:17:34.811Z,CAPTURED,credit_card,,
TXN1579,GP-101579,MERCH-530,747.00,USD,2026-08-19T14:12:17.169Z,2026-08-19T14:12:29.169Z,2026-08-19T14:12:52.169Z,CAPTURED,apple_pay,,
TXN1580,GP-101580,MERCH-531,450.75,EUR,2026-08-19T08:11:20.663Z,2026-08-19T08:11:28.663Z,2026-08-19T08:11:54.663Z,CAPTURED,google_pay,,
TXN1581,GP-101581,MERCH-532,104.75,INR,2026-08-19T12:50:25.118Z,2026-08-19T12:50:32.118Z,2026-08-19T12:50:44.118Z,CAPTURED,google_pay,,
TXN1582,GP-101582,MERCH-533,307.00,USD,2026-08-19T15:51:56.894Z,2026-08-19T15:52:09.894Z,2026-08-19T15:52:30.894Z,CAPTURED,google_pay,,
TXN1583,GP-101583,MERCH-534,1660.00,EUR,2026-08-19T15:58:57.811Z,2026-08-19T15:59:13.811Z,2026-08-19T15:59:42.811Z,CAPTURED,credit_card,,
TXN1584,GP-101584,MERCH-535,2135.00,INR,2026-08-19T17:55:00.536Z,2026-08-19T17:55:13.536Z,2026-08-19T17:55:50.536Z,CAPTURED,apple_pay,,
TXN1585,GP-101585,MERCH-536,605.00,USD,2026-08-19T12:36:23.052Z,2026-08-19T12:36:32.052Z,2026-08-19T12:37:06.052Z,CAPTURED,bank_transfer,,
TXN1586,GP-101586,MERCH-537,225.75,EUR,2026-08-19T09:35:19.386Z,2026-08-19T09:35:34.386Z,2026-08-19T09:36:04.386Z,CAPTURED,apple_pay,,
TXN1587,GP-101587,MERCH-538,1595.25,INR,2026-08-19T12:34:31.939Z,2026-08-19T12:34:37.939Z,2026-08-19T12:35:10.939Z,CAPTURED,debit_card,,
TXN1588,GP-101588,MERCH-539,515.25,USD,2026-08-19T10:09:01.779Z,2026-08-19T10:09:17.779Z,2026-08-19T10:09:38.779Z,CAPTURED,bank_transfer,,
TXN1589,GP-101589,MERCH-540,2385.75,EUR,2026-08-19T15:48:41.530Z,,,AUTHORIZATION_FAILED,google_pay,AUTH_DECLINED,Card issuer declined the transaction
TXN1590,GP-101590,MERCH-541,2363.25,INR,2026-08-19T14:52:14.376Z,2026-08-19T14:52:20.376Z,2026-08-19T14:52:58.376Z,CAPTURED,apple_pay,,
TXN1591,GP-101591,MERCH-542,1211.25,USD,2026-08-20T17:50:20.932Z,2026-08-20T17:50:29.932Z,2026-08-20T17:50:46.932Z,CAPTURED,bank_transfer,,
TXN1592,GP-101592,MERCH-543,1209.00,EUR,2026-08-20T17:45:12.170Z,2026-08-20T17:45:19.170Z,2026-08-20T17:45:43.170Z,CAPTURED,apple_pay,,
TXN1593,GP-101593,MERCH-544,557.75,INR,2026-08-20T10:12:13.928Z,2026-08-20T10:12:19.928Z,2026-08-20T10:12:58.928Z,CAPTURED,credit_card,,
TXN1594,GP-101594,MERCH-545,2255.75,USD,2026-08-20T16:40:54.104Z,2026-08-20T16:41:02.104Z,2026-08-20T16:41:40.104Z,CAPTURED,bank_transfer,,
TXN1595,GP-101595,MERCH-546,2103.25,EUR,2026-08-20T15:56:55.716Z,2026-08-20T15:57:12.716Z,2026-08-20T15:57:40.716Z,CAPTURED,apple_pay,,
TXN1596,GP-101596,MERCH-547,701.25,INR,2026-08-20T08:29:44.514Z,2026-08-20T08:29:51.514Z,2026-08-20T08:30:10.514Z,CAPTURED,credit_card,,
TXN1597,GP-101597,MERCH-548,1205.00,USD,2026-08-20T16:43:07.025Z,2026-08-20T16:43:25.025Z,2026-08-20T16:44:03.025Z,CAPTURED,debit_card,,
TXN1598,GP-101598,MERCH-549,119.50,EUR,2026-08-20T14:11:51.293Z,2026-08-20T14:11:58.293Z,2026-08-20T14:12:25.293Z,CAPTURED,google_pay,,
TXN1599,GP-101599,MERCH-550,184.50,INR,2026-08-20T09:57:47.133Z,2026-08-20T09:57:53.133Z,2026-08-20T09:58:09.133Z,CAPTURED,apple_pay,,
TXN1600,GP-101600,MERCH-501,1998.75,USD,2026-08-20T13:58:53.852Z,2026-08-20T13:58:58.852Z,2026-08-20T13:59:09.852Z,CAPTURED,google_pay,,
TXN1601,GP-101601,MERCH-502,1363.00,EUR,2026-08-20T17:40:39.167Z,2026-08-20T17:40:46.167Z,2026-08-20T17:41:07.167Z,CAPTURED,google_pay,,
